EMPLOYEE_ID,FIRST_NAME,LAST_NAME,EID,MANAGEMENT_LEVEL,CAPABILITY,PROJECT_NAME,MANAGER_EID,TARGET_CERTIFICATION,1ST_TARGET_CERTIFICATION_DATE,CURRENT_PROGRESS,WITH_VOUCHER?,1ST_TAKE_RESULT,RETAKE_EXAM_DATE,RETAKE_RESULT,EXPIRATION_DATE,Fiscal Year,Month,Quarter
882,Erin,Wall,erin.wall,12,AI,1812 Brewing Company ,kiara.houston,Microsoft - Azure AI Engineer Associate,8/3/2023,Passed,Yes,Failed/For Retake,9/30/2023,Passed,9/30/2026,FY24,September,Q1
883,Chloe,Durham,chloe.durham,12,AI,1847 Holdings LLC,colleen.howard,Microsoft - Azure AI Engineer Associate,11/17/2023,Passed,Yes,Passed,,,11/17/2026,FY24,November,Q1
884,Jeanette,Schwartz,jeanette.schwartz,12,AI,1867 Western Financial Corporation,janet.valenzuela,Microsoft - Azure AI Engineer Associate,8/7/2023,Passed,Yes,Failed/For Retake,8/30/2023,Passed,8/30/2026,FY23,August,Q4
885,Max,Clements,max.clements,12,AI,1895 Bancorp of Wisconsin,shane.wilcox,Microsoft - Azure AI Fundamentals,8/3/2023,Passed,Yes,Failed/For Retake,8/31/2023,Passed,8/31/2026,FY23,August,Q4
886,Julie,Coffey,julie.coffey,12,AI,1911 Gold Corporation,marcus.moody,Microsoft - Azure AI Engineer Associate,8/10/2023,Passed,Yes,Failed/For Retake,9/25/2023,Passed,9/25/2026,FY24,September,Q1
887,Regina,Gilmore,regina.gilmore,12,AI,1933 Industries ,dakota.poole,Microsoft - Azure AI Engineer Associate,7/30/2023,Passed,Yes,Passed,,,7/30/2026,FY23,July,Q4
888,Lacey,Stark,lacey.stark,12,AI,1CM ,frederick.harper,Microsoft - Azure AI Fundamentals,8/25/2023,Passed,Yes,Failed/For Retake,8/1/2023,Passed,8/1/2026,FY23,August,Q4
889,Devin,Jefferson,devin.jefferson,12,AI,1mage Software,stefanie.fitzpatrick,Microsoft - Azure AI Fundamentals,8/4/2023,Passed,Yes,Passed,,,8/4/2026,FY23,August,Q4
890,Shawna,Spencer,shawna.spencer,12,AI,1PM Industries,kent.bradshaw,Microsoft - Azure AI Fundamentals,7/3/2023,Passed,Yes,Passed,,,7/3/2026,FY23,July,Q4
891,Edgar,Meyers,edgar.meyers,12,AI,1st Capital Bancorp,jack.tate,Microsoft - Azure AI Engineer Associate,8/4/2023,Passed,Yes,Passed,,,8/4/2026,FY23,August,Q4
892,Levi,Larsen,levi.larsen,12,AI,1st Colonial Bancorp,tom.trujillo,Microsoft - Azure AI Engineer Associate,6/16/2023,Passed,Yes,Passed,,,6/16/2026,FY23,June,Q4
893,Victor,Simon,victor.simon,12,AI,1st Federal Savings Bank of SC,gabriel.mejia,Microsoft - Azure AI Fundamentals,8/13/2023,Passed,Yes,Failed/For Retake,9/24/2023,Passed,9/24/2026,FY24,September,Q1
894,Lacey,Boone,lacey.boone,12,AI,1st NRG Corp,kaitlyn.santana,Microsoft - Azure AI Fundamentals,10/31/2023,Passed,Yes,Passed,,,10/31/2026,FY24,October,Q1
895,Chelsea,Lester,chelsea.lester,12,AI,1st Source Corporation,faith.moon,Microsoft - Azure AI Fundamentals,4/24/2023,Passed,Yes,Passed,,,4/24/2026,FY23,April,Q3
896,Dominique,Benjamin,dominique.benjamin,12,AI,1ST SUMMIT BANCORP of Johnstown,tammie.haley,Microsoft - Azure AI Engineer Associate,8/13/2023,Passed,Yes,Failed/For Retake,9/24/2023,Passed,9/24/2026,FY24,September,Q1
897,Cheyenne,Marshall,cheyenne.marshall,12,AI,1stdibsCom,nicholas.sosa,Microsoft - Azure AI Fundamentals,7/8/2023,Passed,Yes,Passed,,,7/8/2026,FY23,July,Q4
898,Frances,Vance,frances.vance,12,AI,2020 Bulkers ,jordan.gay,Microsoft - Azure AI Fundamentals,8/11/2023,Passed,Yes,Failed/For Retake,8/30/2023,Passed,8/30/2026,FY23,August,Q4
899,Melvin,Todd,melvin.todd,12,AI,21Shares AG - Amun Ripple (xrp) ETN,bruce.esparza,Microsoft - Azure AI Fundamentals,8/14/2023,Passed,Yes,Passed,,,8/14/2026,FY23,August,Q4
900,Gilbert,Larson,gilbert.larson,12,AI,22nd Century ,sherry.garza,Microsoft - Azure AI Fundamentals,8/13/2023,Passed,Yes,Passed,,,8/13/2026,FY23,August,Q4
901,Tim,Hawkins,tim.hawkins,12,AI,23andMe Holding ,natalie.gentry,Microsoft - Azure AI Fundamentals,9/17/2023,Passed,Yes,Failed/For Retake,9/17/2023,Passed,9/17/2026,FY24,September,Q1
902,Peter,Glass,peter.glass,12,AI,24SevenOffice Group AB (publ),bryan.dunn,Microsoft - Azure AI Fundamentals,6/7/2023,Passed,Yes,Failed/For Retake,8/14/2023,Passed,8/14/2026,FY23,August,Q4
903,Dan,Shepard,dan.shepard,12,AI,286 Lenox Partners LLC,wayne.simpson,Microsoft - Azure AI Fundamentals,8/9/2023,Passed,Yes,Passed,,,8/9/2026,FY23,August,Q4
904,Crystal,Garcia,crystal.garcia,12,AI,29Metals ,luis.greer,Microsoft - Azure AI Engineer Associate,8/13/2023,Passed,Yes,Passed,,,8/13/2026,FY23,August,Q4
905,Helen,Diaz,helen.diaz,12,AI,2seventy bio,rhonda.frost,Microsoft - Azure AI Engineer Associate,12/23/2022,Passed,Yes,Failed/For Retake,6/29/2023,Passed,6/29/2026,FY23,June,Q4
906,Christine,Cervantes,christine.cervantes,12,AI,2U,joanne.montes,Microsoft - Azure AI Engineer Associate,11/14/2023,Passed,Yes,Passed,,,11/14/2026,FY24,November,Q1
907,Jeffery,Zhang,jeffery.zhang,12,AI,3 Sixty Risk Solutions ,geoffrey.guzman,Microsoft - Azure AI Fundamentals,9/29/2023,Passed,Yes,Passed,,,9/29/2026,FY23,September,Q1
908,Mario,Nolan,mario.nolan,12,AI,361 Degrees International ,gloria.mccall,Microsoft - Azure AI Engineer Associate,8/13/2023,Passed,Yes,Failed/For Retake,9/16/2023,Passed,9/16/2026,FY24,September,Q1
909,Abigail,Cochran,abigail.cochran,12,AI,36Kr Holdings  - Depositary Receipt (Common Stock),brady.cohen,Microsoft - Azure AI Engineer Associate,11/4/2023,Passed,Yes,Passed,,,11/4/2026,FY24,November,Q1
910,Darlene,Nelson,darlene.nelson,12,AI,37 Capital ,latoya.mccann,Microsoft - Azure AI Fundamentals,8/12/2023,Passed,Yes,Passed,,,8/12/2026,FY23,August,Q4
911,Dwayne,Davidson,dwayne.davidson,12,AI,374Water ,gerald.hawkins,Microsoft - Azure AI Fundamentals,6/12/2023,Passed,Yes,Failed/For Retake,8/11/2023,Passed,8/11/2026,FY23,August,Q4
912,Gregory,Osborne,gregory.osborne,12,AI,3D Pioneer Systems ,samuel.crawford,Microsoft - Azure AI Fundamentals,8/8/2023,Passed,Yes,Passed,,,8/8/2026,FY23,August,Q4
913,Latoya,Clements,latoya.clements,12,AI,3D Systems Corporation,patricia.goodwin,Microsoft - Azure AI Engineer Associate,8/28/2023,Passed,Yes,Passed,,,8/28/2026,FY23,August,Q4
914,Brooke,Savage,brooke.savage,12,AI,3DShoppingcom,stacie.richard,Microsoft - Azure AI Engineer Associate,7/29/2023,Passed,Yes,Failed/For Retake,8/3/2023,Passed,8/3/2026,FY23,August,Q4
915,Savannah,Grimes,savannah.grimes,12,AI,3DX Industries,robin.west,Microsoft - Azure AI Fundamentals,10/31/2023,Passed,Yes,Passed,,,10/31/2026,FY24,October,Q1
916,Donna,Webster,donna.webster,12,AI,3i Group plc,ralph.haas,Microsoft - Azure AI Fundamentals,8/12/2023,Passed,Yes,Passed,,,8/12/2026,FY23,August,Q4
917,Jim,Ochoa,jim.ochoa,12,AI,3i Group plc - Depositary Receipt (Common Stock),phyllis.maldonado,Microsoft - Azure AI Fundamentals,8/11/2023,Passed,Yes,Passed,,,8/11/2026,FY23,August,Q4
918,Leslie,Spencer,leslie.spencer,12,AI,3iQ Bitcoin ETF,danny.parrish,Microsoft - Azure AI Engineer Associate,9/6/2023,Passed,Yes,Passed,,,9/6/2026,FY24,September,Q1
919,Ariana,Harmon,ariana.harmon,12,AI,3M Company,kathy.hill,Microsoft - Azure AI Fundamentals,8/13/2023,Passed,Yes,Passed,,,8/13/2026,FY23,August,Q4
920,Paige,Wong,paige.wong,12,AI,3Power Energy ,kelli.hardy,Microsoft - Azure AI Fundamentals,8/7/2023,Passed,Yes,Passed,,,8/7/2026,FY23,August,Q4
921,Darryl,Burnett,darryl.burnett,12,AI,3SBio ,lynn.pham,Microsoft - Azure AI Fundamentals,10/22/2023,Passed,Yes,Failed/For Retake,10/22/2023,Passed,10/22/2026,FY24,October,Q1
922,Kristopher,Glass,kristopher.glass,12,AI,420 Property Management,shelley.harris,Microsoft - Azure AI Fundamentals,8/11/2023,Passed,No,Failed/For Retake,9/25/2023,Passed,9/25/2026,FY24,September,Q1
923,Michael,Huff,michael.huff,12,AI,49 North Resources ,eddie.jimenez,Microsoft - Azure AI Fundamentals,8/12/2023,Passed,Yes,Passed,,,8/12/2026,FY23,August,Q4
924,Douglas,Wilkerson,douglas.wilkerson,12,AI,4Cable TV International,chloe.hutchinson,Microsoft - Azure AI Fundamentals,10/31/2023,Passed,Yes,Passed,,,10/31/2026,FY24,October,Q1
925,Tanya,Howard,tanya.howard,12,AI,4D Molecular Therapeutics,eileen.lynch,Microsoft - Azure AI Fundamentals,8/13/2023,Passed,Yes,Passed,,,8/13/2026,FY23,August,Q4
926,Christy,Franklin,christy.franklin,12,AI,4D pharma plc - Equity Warrant,fernando.lambert,Microsoft - Azure AI Engineer Associate,11/4/2023,Passed,Yes,Passed,,,11/4/2026,FY24,November,Q1
927,George,Dorsey,george.dorsey,12,AI,4DMedical ,makayla.cannon,Microsoft - Azure AI Engineer Associate,8/11/2023,Passed,Yes,Passed,,,8/11/2026,FY23,August,Q4
928,Colton,Nixon,colton.nixon,12,AI,4DS Memory ,tom.alvarado,Microsoft - Azure AI Engineer Associate,8/8/2023,Passed,Yes,Failed/For Retake,9/1/2023,Passed,9/1/2026,FY24,September,Q1
929,Daniel,Cobb,daniel.cobb,12,AI,4Front Ventures Corp,virginia.dudley,Microsoft - Azure AI Fundamentals,2/3/2024,In progress - 1st take,Yes,,,,,FY24,February,Q2
930,Cristian,Ball,cristian.ball,12,AI,4imprint Group plc,riley.good,Microsoft - Azure AI Engineer Associate,2/9/2024,In progress - 1st take,Yes,,,,,FY24,February,Q2
931,Francis,Goodman,francis.goodman,12,AI,51Talk Online Education Group - Depositary Receipt (Common Stock),alexandria.buck,Microsoft - Azure AI Engineer Associate,1/5/2024,In progress - 1st take,Yes,,,,,FY24,January,Q2
932,Dylan,Boyer,dylan.boyer,12,AI,5:01 Acquisition Corp,richard.roth,Microsoft - Azure AI Fundamentals,1/13/2024,In progress - 1st take,Yes,,,,,FY24,January,Q2
933,Olivia,Cooke,olivia.cooke,12,AI,5E Advanced Materials,candice.keller,Microsoft - Azure AI Fundamentals,8/10/2023,Not Started,No,,,,,FY23,August,Q4
934,Dana,Cohen,dana.cohen,12,AI,5G Networks ,anita.benson,Microsoft - Azure AI Fundamentals,2/5/2024,Not Started,No,,,,,FY24,February,Q2
935,Megan,Mills,megan.mills,12,AI,5N Plus ,regina.stein,Microsoft - Azure AI Engineer Associate,8/28/2023,Not Started,No,,,,,FY23,August,Q4
936,Daniel,Hurst,daniel.hurst,12,AI,5th Planet Games A/S,debra.riddle,Microsoft - Azure AI Engineer Associate,2/2/2024,Not Started,No,,,,,FY24,February,Q2
937,Danielle,Compton,danielle.compton,12,AI,60 Degrees Pharmaceuticals,brittany.zuniga,Microsoft - Azure AI Fundamentals,8/13/2023,Passed,Yes,Failed/For Retake,9/25/2023,Passed,9/25/2026,FY24,September,Q1
938,Mitchell,Mack,mitchell.mack,12,AI,60 Degrees Pharmaceuticals - Equity Warrant,cassidy.mcmahon,Microsoft - Azure AI Fundamentals,8/11/2023,Passed,Yes,Passed,,,8/11/2026,FY23,August,Q4
939,Jessica,Mcknight,jessica.mcknight,12,AI,727 Communications,laurie.pennington,Microsoft - Azure AI Fundamentals,8/30/2023,Passed,Yes,Passed,,,8/30/2026,FY23,August,Q4
940,Tyrone,Marshall,tyrone.marshall,12,AI,79North ,alejandro.blair,Microsoft - Azure AI Engineer Associate,5/5/2023,Passed,Yes,Passed,,,5/5/2026,FY23,May,Q3
941,Greg,Allen,greg.allen,12,AI,Yangtze River Port and Logistics ,sheryl.baxter,Microsoft - Azure AI Fundamentals,8/9/2023,Passed,Yes,Failed/For Retake,9/15/2023,Passed,9/15/2026,FY24,September,Q1
942,Jill,Schultz,jill.schultz,12,AI,YanGuFang International Group ,preston.lozano,Microsoft - Azure AI Fundamentals,8/31/2023,Passed,Yes,Failed/For Retake,8/30/2023,Passed,8/30/2026,FY23,August,Q4
943,Noah,Hall,noah.hall,12,AI,Yangzijiang Financial Holding ,roy.berry,Microsoft - Azure AI Fundamentals,8/12/2023,Passed,Yes,Passed,,,8/12/2026,FY23,August,Q4
944,Wendy,Melendez,wendy.melendez,12,AI,Yangzijiang Shipbuilding (Holdings) ,linda.olsen,Microsoft - Azure AI Fundamentals,11/12/2022,Passed,Yes,Passed,,,11/12/2025,FY23,November,Q1
945,Guy,Rush,guy.rush,12,AI,Yankuang Energy Group Company ,joanna.bender,Microsoft - Azure AI Fundamentals,10/31/2023,Passed,Yes,Passed,,,10/31/2026,FY24,October,Q1
946,Monica,Joyce,monica.joyce,12,AI,Yankuang Energy Group Company  - Depositary Receipt (Common Stock),aimee.downs,Microsoft - Azure AI Engineer Associate,9/7/2023,Passed,Yes,Failed/For Retake,10/10/2023,Passed,10/10/2026,FY24,October,Q1
947,Lauren,Garcia,lauren.garcia,12,AI,01 Communique Laboratory ,darren.peck,Microsoft - Azure AI Engineer Associate,11/29/2022,Passed,Yes,Failed/For Retake,11/29/2022,Passed,11/29/2025,FY23,November,Q1
948,Louis,Norris,louis.norris,12,AI,0187279 BC ,brett.mullen,Microsoft - Azure AI Engineer Associate,11/14/2022,Passed,Yes,Passed,,,11/14/2025,FY23,November,Q1
949,Shelly,Rasmussen,shelly.rasmussen,11,AI,1-800-FLOWERSCOM,sheryl.meyers,Google - Associate Cloud Engineer,11/13/2022,Passed,Yes,Passed,,,11/13/2025,FY23,November,Q1
950,Dave,Espinoza,dave.espinoza,11,AI,10X Capital Venture Acquisition Corp III,michelle.gallagher,Google - Cloud Digital Leader,9/7/2023,Passed,Yes,Failed/For Retake,9/28/2023,Passed,9/28/2026,FY24,September,Q1
951,Beverly,Mayo,beverly.mayo,11,AI,10X Capital Venture Acquisition Corp III - Equity Warrant,carl.schroeder,Google - Professional Machine Learning Engineer,11/11/2022,Passed,Yes,Passed,,,11/11/2025,FY23,November,Q1
952,Larry,Key,larry.key,11,AI,10x Genomics,jenna.dodson,Microsoft - Azure Data Scientist Associate,10/24/2022,Passed,Yes,Passed,,,10/24/2025,FY23,October,Q1
953,Jennifer,Mcguire,jennifer.mcguire,11,AI,111 - Depositary Receipt (Common Stock),tracey.mata,Google - Cloud Digital Leader,12/23/2022,Passed,Yes,Failed/For Retake,6/23/2023,Passed,6/23/2026,FY23,June,Q4
954,Olivia,Mills,olivia.mills,11,AI,1399 Internet Technology Application Group ,kristine.cox,AWS Certified Solutions Architect - Associate,10/3/2023,Passed,Yes,Passed,,,10/3/2026,FY23,October,Q1
955,Loretta,Simon,loretta.simon,11,AI,141 Capital,faith.lutz,AWS Certified Solutions Architect - Associate,10/1/2023,Passed,Yes,Passed,,,10/1/2026,FY24,October,Q1
956,Janet,Stevens,janet.stevens,11,AI,1511419 Ontario ,miranda.beasley,Google - Professional Cloud Data Engineer,9/30/2023,Passed,Yes,Passed,,,9/30/2026,FY24,September,Q1
957,Laurie,Hutchinson,laurie.hutchinson,11,AI,1606 Corp,caroline.foley,Google - Professional Cloud Data Engineer,10/31/2023,Passed,Yes,Passed,,,10/31/2026,FY24,October,Q1
958,Shelly,Green,shelly.green,11,AI,17 Education & Technology Group  - Depositary Receipt (Common Stock),greg.mata,AWS Certified Machine Learning - Specialty,10/28/2023,Passed,Yes,Passed,,,10/28/2026,FY24,October,Q1
959,Curtis,Marsh,curtis.marsh,11,AI,180 Degree Capital Corp,clifford.jacobson,Microsoft - Azure AI Fundamentals,11/4/2023,Passed,Yes,Passed,,,11/4/2026,FY24,November,Q1
960,Molly,Prince,molly.prince,11,AI,180 Life Sciences Corp,joanna.kirk,Google - Associate Cloud Engineer,5/5/2023,Passed,Yes,Passed,,,5/5/2026,FY23,May,Q3
961,Jaclyn,Mcmillan,jaclyn.mcmillan,11,AI,180 Life Sciences Corp - Equity Warrant,maxwell.frye,Google - Associate Cloud Engineer,10/1/2023,Passed,Yes,Passed,,,10/1/2026,FY24,October,Q1
962,Alejandra,Harding,alejandra.harding,11,AI,1812 Brewing Company ,kiara.houston,AWS Certified Cloud Practitioner,2/27/2023,Passed,Yes,Passed,,,2/27/2026,FY23,February,Q2
963,Angie,Salas,angie.salas,11,AI,1847 Holdings LLC,colleen.howard,AWS Certified Cloud Practitioner,3/11/2024,Passed,Yes,Passed,,,3/11/2027,FY24,March,Q3
964,Krystal,English,krystal.english,11,AI,1867 Western Financial Corporation,janet.valenzuela,AWS Certified Developer - Associate,3/9/2024,Passed,Yes,Passed,,,3/9/2027,FY24,March,Q3
965,Jenny,Chase,jenny.chase,11,AI,1895 Bancorp of Wisconsin,shane.wilcox,AWS Certified Developer - Associate,10/30/2023,Passed,Yes,Passed,,,10/30/2026,FY24,October,Q1
966,Erika,Collier,erika.collier,11,AI,1911 Gold Corporation,marcus.moody,Google - Associate Cloud Engineer,3/6/2023,Passed,Yes,Passed,,,3/6/2026,FY23,March,Q3
967,Anthony,Meza,anthony.meza,11,AI,1933 Industries ,dakota.poole,AWS Certified Cloud Practitioner,4/28/2023,Passed,Yes,Failed/For Retake,4/28/2023,Passed,4/28/2026,FY23,April,Q3
968,Alice,Choi,alice.choi,11,AI,1CM ,frederick.harper,Microsoft - Azure Data Fundamentals,2/27/2023,Passed,Yes,Passed,,,2/27/2026,FY23,February,Q2
969,Malik,Marks,malik.marks,11,Data,1mage Software,stefanie.fitzpatrick,Microsoft - Azure Data Scientist Associate,4/14/2023,Passed,Yes,Passed,,,4/14/2026,FY23,April,Q3
970,Ruth,Jensen,ruth.jensen,11,Data,1PM Industries,kent.bradshaw,Google - Associate Cloud Engineer,2/28/2023,Passed,Yes,Passed,,,2/28/2026,FY23,February,Q2
971,Jack,Boone,jack.boone,11,Data,1st Capital Bancorp,jack.tate,AWS Certified Developer - Associate,11/16/2022,Passed,Yes,Passed,,,11/16/2025,FY23,November,Q1
972,Charlene,Zamora,charlene.zamora,11,Data,1st Colonial Bancorp,tom.trujillo,AWS Certified Cloud Practitioner,3/1/2023,Passed,Yes,Passed,,,3/1/2026,FY23,March,Q3
973,Jorge,Mcgrath,jorge.mcgrath,11,Data,1st Federal Savings Bank of SC,gabriel.mejia,AWS Certified Solutions Architect - Associate,7/25/2023,Passed,Yes,Passed,,,7/25/2026,FY23,July,Q4
974,Tricia,Harris,tricia.harris,11,Data,1st NRG Corp,kaitlyn.santana,AWS Certified Solutions Architect - Associate,2/28/2023,Passed,Yes,Passed,,,2/28/2026,FY23,February,Q2
975,Tyrone,Nolan,tyrone.nolan,11,Data,1st Source Corporation,faith.moon,AWS Certified Cloud Practitioner,9/29/2023,Passed,Yes,Passed,,,9/29/2026,FY23,September,Q1
976,Arthur,Pugh,arthur.pugh,11,Data,1ST SUMMIT BANCORP of Johnstown,tammie.haley,AWS Certified Cloud Practitioner,9/25/2023,Passed,Yes,Passed,,,9/25/2026,FY24,September,Q1
977,Kristie,Oconnor,kristie.oconnor,11,Data,1stdibsCom,nicholas.sosa,AWS Certified Cloud Practitioner,11/19/2023,Passed,Yes,Failed/For Retake,12/13/2023,Passed,12/13/2026,FY24,December,Q2
978,Albert,Acosta,albert.acosta,11,Data,2020 Bulkers ,jordan.gay,Microsoft - Azure AI Fundamentals,12/9/2023,Passed,Yes,Passed,,,12/9/2026,FY24,December,Q2
979,Erin,Deleon,erin.deleon,11,Data,21Shares AG - Amun Ripple (xrp) ETN,bruce.esparza,Google - Associate Cloud Engineer,11/4/2023,Passed,Yes,Passed,,,11/4/2026,FY24,November,Q1
980,Jasmine,Robles,jasmine.robles,11,Data,22nd Century ,sherry.garza,Google - Associate Cloud Engineer,10/31/2023,Passed,Yes,Passed,,,10/31/2026,FY24,October,Q1
981,Kendra,Zamora,kendra.zamora,11,Data,23andMe Holding ,natalie.gentry,Google - Professional Machine Learning Engineer,11/9/2023,Passed,Yes,Passed,,,11/9/2026,FY24,November,Q1
982,Dakota,Salas,dakota.salas,11,Data,24SevenOffice Group AB (publ),bryan.dunn,Microsoft - Azure Data Scientist Associate,11/10/2023,Passed,Yes,Passed,,,11/10/2026,FY24,November,Q1
983,Jimmy,Wang,jimmy.wang,8,Data,286 Lenox Partners LLC,wayne.simpson,AWS Certified Solutions Architect - Associate,11/4/2023,Passed,Yes,Passed,,,11/4/2026,FY24,November,Q1
984,Lisa,Yates,lisa.yates,8,Data,29Metals ,luis.greer,AWS Certified Solutions Architect - Associate,11/7/2023,Passed,Yes,Passed,,,11/7/2026,FY24,November,Q1
985,Collin,White,collin.white,8,Data,2seventy bio,rhonda.frost,Microsoft - Azure Solutions Architect Expert,11/30/2023,Passed,Yes,Passed,,,11/30/2026,FY24,November,Q1
986,Brittney,Horn,brittney.horn,8,Data,2U,joanne.montes,Google - Associate Cloud Engineer,9/16/2023,Passed,Yes,Passed,,,9/16/2026,FY24,September,Q1
987,Maureen,Hurst,maureen.hurst,8,Data,3 Sixty Risk Solutions ,geoffrey.guzman,Google - Associate Cloud Engineer,6/25/2023,Passed,Yes,Passed,,,6/25/2026,FY23,June,Q4
988,Cynthia,Greene,cynthia.greene,8,Data,361 Degrees International ,gloria.mccall,Google - Associate Cloud Engineer,10/31/2023,Passed,Yes,Passed,,,10/31/2026,FY24,October,Q1
989,Maureen,Rivers,maureen.rivers,8,Data,36Kr Holdings  - Depositary Receipt (Common Stock),brady.cohen,Microsoft - Azure Data Engineer Associate,11/7/2023,Passed,Yes,Passed,,,11/7/2026,FY24,November,Q1
990,Garrett,Villa,garrett.villa,8,Data,37 Capital ,latoya.mccann,AWS Certified Cloud Practitioner,10/31/2023,Passed,Yes,Passed,,,10/31/2026,FY24,October,Q1
991,Bill,Richards,bill.richards,8,Data,374Water ,gerald.hawkins,Microsoft - Azure Data Fundamentals,12/15/2023,Passed,Yes,Passed,,,12/15/2026,FY24,December,Q2
992,Kiara,Moon,kiara.moon,8,Data,3D Pioneer Systems ,samuel.crawford,Google - Associate Cloud Engineer,10/31/2023,Passed,Yes,Passed,,,10/31/2026,FY24,October,Q1
993,Colin,Kaufman,colin.kaufman,8,Data,3D Systems Corporation,patricia.goodwin,AWS Certified Cloud Practitioner,11/19/2023,Passed,Yes,Passed,,,11/19/2026,FY24,November,Q1
994,Evan,Marsh,evan.marsh,8,Data,3DShoppingcom,stacie.richard,Google - Associate Cloud Engineer,11/30/2023,Passed,Yes,Passed,,,11/30/2026,FY24,November,Q1
995,Kristie,Rice,kristie.rice,8,Data,3DX Industries,robin.west,AWS Certified Developer - Associate,12/1/2023,Passed,Yes,Passed,,,12/1/2026,FY24,December,Q2
996,Diana,Monroe,diana.monroe,8,Data,3i Group plc,ralph.haas,Google - Professional Cloud Architect,10/16/2023,Passed,Yes,Passed,,,10/16/2026,FY24,October,Q1
997,Jerry,Morales,jerry.morales,8,Data,3i Group plc - Depositary Receipt (Common Stock),phyllis.maldonado,Google - Professional Cloud Data Engineer,10/28/2023,Passed,Yes,Passed,,,10/28/2026,FY24,October,Q1
998,Tracie,Floyd,tracie.floyd,8,Data,3iQ Bitcoin ETF,danny.parrish,Google - Professional Cloud Architect,10/31/2023,Passed,Yes,Passed,,,10/31/2026,FY24,October,Q1
999,Paul,Barnes,paul.barnes,8,Data,3M Company,kathy.hill,Google - Professional Machine Learning Engineer,10/27/2023,Passed,Yes,Passed,,,10/27/2026,FY24,October,Q1
1000,Dominic,Duran,dominic.duran,8,Data,3Power Energy ,kelli.hardy,Google - Professional Cloud Data Engineer,12/28/2023,Passed,Requested,Passed,,,12/28/2026,FY24,December,Q2
